Instance,Weight,Version,Path Length,Expanded,Necessary,Elapsed,Reopens,Generated
51,1.3,1,4606,21282854,30358828,170.291,2795876,65194760
51,1.3,2,4656,26555864,43454916,237.074,0,81169306
51,1.4,0,4622,8458568,9132367,54.6591,3014724,25975258
51,1.4,1,4614,6687702,9016628,50.407,1320332,20551089
51,1.4,2,4656,4974424,8405804,42.5779,0,15290869
51,1.5,0,4772,1943729,2114107,16.6277,716953,5963873
51,1.5,1,4772,1440310,2009394,14.2991,276979,4422579
51,1.5,2,4688,1102109,1913388,12.5535,0,3385471
51,1.6,0,4772,683449,702831,4.8676,282189,2088988
51,1.6,1,4772,488158,664495,3.49671,109643,1494874
51,1.6,2,4794,353520,623140,3.0414,0,1084304
51,1.7,0,4862,433274,439466,3.05958,185044,1320466
51,1.7,1,4862,289053,397642,1.84807,65751,884191
51,1.7,2,4770,197879,352230,1.49902,0,606910
51,1.8,0,4770,220634,255110,1.08335,77781,671725
51,1.8,1,4770,161336,239049,0.9364,27621,492500
51,1.8,2,4972,505104,887462,3.72444,0,1557368
51,1.9,0,4770,287040,272349,1.3895,134882,873021
51,1.9,1,4770,196668,252358,1.07331,54691,600137
51,1.9,2,4700,454347,787469,3.27215,0,1395400
51,1,0,4482,624943341,615943239,5944.58,3652771,1889017212
51,1,1,4482,624943341,615943239,6300.97,3652771,1889017212
51,1,2,4482,624943341,615943239,6016.15,3652771,1889017212
51,2,0,4978,619317,520074,3.95241,329419,1887934
51,2,1,4978,383254,472853,2.37915,116493,1172454
51,2,2,4998,501218,877830,4.15761,0,1537627
51,3,0,5364,344766,49684,3.03394,111860,1040693
51,3,1,5364,217075,44837,1.63396,12192,658644
51,3,2,5364,183495,42302,1.4136,0,556745
51,4,0,7338,1775375,1805821,11.2145,742117,5369060
51,4,1,7338,853264,1412180,7.41688,48129,2594992
51,4,2,7338,695006,1221785,6.37376,0,2114134
51,5,0,5992,9867,13672,0.102743,2196,29579
51,5,1,5994,7257,12826,0.086965,68,21808
51,5,2,5994,7153,12764,0.0839492,0,21474
52,1.1,0,5518,6952694,9144853,55.6941,1185708,20174421
52,1.1,1,5520,6151512,9054803,53.5918,451006,17861156
52,1.1,2,5502,9995045,15110812,92.6999,0,29073153
52,1.2,0,5780,2335593,3168256,17.9015,495979,6810449
52,1.2,1,5794,1879187,3003820,15.9099,149957,5484559
52,1.2,2,5794,1488932,2591618,13.4351,0,4340560
52,1.3,0,5824,262414,342950,2.67194,28978,767922
52,1.3,1,5824,238695,332768,1.6605,12708,698727
52,1.3,2,5824,187812,282847,1.3623,0,548794
52,1.4,0,6338,21544,34541,0.271194,1791,63102
52,1.4,1,6338,20169,33874,0.260809,795,59089
52,1.4,2,6338,18235,31900,0.257899,0,53366
52,1.5,0,6384,17292,23828,0.189493,3040,51777
52,1.5,1,6384,13751,22129,0.14818,935,40998
52,1.5,2,6356,17548,28879,0.197152,0,52286
52,1.6,0,6338,4672,7445,0.0649498,225,13825
52,1.6,1,6338,4455,7377,0.0629749,52,13181
52,1.6,2,6338,4182,7033,0.0584266,0,12367
52,1.7,0,6338,2503,3986,0.0368661,85,7398
52,1.7,1,6338,2289,3727,0.0310931,34,6757
52,1.7,2,6338,2246,3710,0.0303663,0,6629
52,1.8,0,6338,1458,2246,0.0107211,23,4324
52,1.8,1,6338,1438,2244,0.00945421,5,4263
52,1.8,2,6338,1431,2243,0.00926597,0,4245
52,1.9,0,7316,216455,200619,1.13756,92952,662803
52,1.9,1,7316,138236,175202,0.827475,29614,424412
52,1.9,2,7282,280606,410671,2.01855,0,869330
52,1,0,5392,121964687,119219085,1872.78,655818,355546306
52,1,1,5392,121964687,119219085,1843.07,655818,355546306
52,1,2,5392,121964687,119219085,1872.78,655818,355546306
52,2,0,7302,275468,240253,2.47442,100657,843849
52,2,1,7408,197876,275593,1.45986,20356,608717
52,2,2,7440,146492,230159,1.12849,0,450798
52,3,0,7754,266724,264587,2.1083,114465,816600
52,3,1,7754,148033,227693,0.980096,16791,455271
52,3,2,7754,112833,195037,0.794078,0,346245
52,4,0,8068,199814,85566,1.55352,108351,606519
52,4,1,8100,97426,68305,0.75885,14056,296593
52,4,2,8780,446492,766922,3.61081,0,1361540
52,5,0,8172,620934,352560,3.08575,409277,1888918
52,5,1,8206,203687,220403,1.82891,32481,624275
52,5,2,8206,111498,140974,1.11308,0,342207
53,1.1,0,3883,4698846,4448422,42.6735,393209,14301722
53,1.1,1,3883,4487323,4414893,42.1085,215409,13665136
53,1.1,2,3883,4157763,4297883,40.0054,0,12651612
53,1.2,0,4061,4430205,4957025,36.4352,939174,13561721
53,1.2,1,4061,3829888,4822547,34.4727,438078,11727188
53,1.2,2,4061,3138928,4487904,29.6562,0,9589353
53,1.3,0,4135,2160621,2628409,15.571,509812,6603989
53,1.3,1,4135,1745841,2500753,13.3948,179645,5335795
53,1.3,2,4135,1415747,2274596,11.8209,0,4323732
53,1.4,0,4053,1259097,1363130,9.43677,285717,3841917
53,1.4,1,4053,1033832,1291286,8.01493,116180,3157875
53,1.4,2,4053,793670,1138199,6.59302,0,2423864
53,1.5,0,4061,853290,868032,6.72063,252612,2609729
53,1.5,1,4061,661918,817239,5.03305,100001,2026443
53,1.5,2,4431,616433,1105648,5.5829,0,1887267
53,1.6,0,4101,562417,538193,4.34451,190337,1724740
53,1.6,1,4101,406932,496535,3.0395,69300,1249226
53,1.6,2,4431,369203,657574,3.16537,0,1133136
53,1.7,0,4155,388738,397847,3.18439,115597,1196246
53,1.7,1,4155,308609,381823,2.13598,46733,951113
53,1.7,2,4155,209266,309735,1.68383,0,645142
53,1.8,0,4151,325948,302276,1.66612,111169,1002347
53,1.8,1,4151,222084,261122,1.43162,35545,683873
53,1.8,2,4151,150746,214930,1.0794,0,464089
53,1.9,0,4151,185686,143566,1.80528,66313,574154
53,1.9,1,4151,136492,135244,0.971388,23877,422698
53,1.9,2,4151,79183,97746,0.583184,0,245729
53,1,0,3883,7456948,7336338,87.9318,21584,22565935
53,1,1,3883,7456948,7336338,90.5079,21584,22565935
53,1,2,3883,7456948,7336338,85.7012,21584,22565935
53,2,0,4749,153277,165958,1.41858,61492,473223
53,2,1,4759,104760,154816,0.848512,19178,324032
53,2,2,4749,56126,102727,0.414506,0,174105
53,3,0,5397,89105,85830,0.747554,38885,274738
53,3,1,5397,46084,66662,0.582777,6744,142472
53,3,2,5555,80376,114235,0.836426,0,246148
53,4,0,5979,311640,177922,2.20153,157162,942831
53,4,1,5979,127849,126427,0.885023,12249,388876
53,4,2,5979,92549,97352,0.657713,0,281561
53,5,0,6415,189483,166921,1.08373,82475,574182
53,5,1,6415,80747,118723,0.66516,2972,246033
53,5,2,5871,83693,87001,0.721886,0,254965
54,1.1,0,3501,578787,613827,5.72259,39401,1735192
54,1.1,1,3501,552087,610297,4.79174,15731,1656518
54,1.1,2,3501,525007,598004,4.68112,0,1574578
54,1.2,0,3629,597917,702471,4.5944,87346,1794820
54,1.2,1,3629,535474,687212,4.34677,36584,1609553
54,1.2,2,3629,451173,625588,3.89231,0,1355916
54,1.3,0,3629,336661,343195,2.97577,64599,1011104
54,1.3,1,3629,281373,328240,1.97556,21893,846822
54,1.3,2,3629,225575,288668,1.68251,0,679032
54,1.4,0,3745,146663,161010,1.12823,26005,441417
54,1.4,1,3745,91453,116119,0.77635,5638,275857
54,1.4,2,3653,79705,84611,0.782076,0,240406
54,1.5,0,3963,116237,146815,1.36344,28399,349914
54,1.5,1,3963,91156,139028,0.869353,7965,275215
54,1.5,2,3599,83734,50138,0.659381,0,252942
54,1.6,0,3963,277321,284911,2.30359,79412,835034
54,1.6,1,3963,204213,257788,1.37892,25990,616247
54,1.6,2,4045,133812,219745,0.977766,0,404121
54,1.7,0,4449,642683,695278,4.70072,242741,1939602
54,1.7,1,4447,430738,608220,3.06561,80098,1302820
54,1.7,2,4447,210306,361248,1.67915,0,636174
54,1.8,0,4437,56079,36626,0.287796,14104,168390
54,1.8,1,4437,43713,34288,0.250582,5418,131449
54,1.8,2,4437,30720,27602,0.192988,0,92419
54,1.9,0,5007,40844,58908,0.414055,8434,123884
54,1.9,1,5007,32370,55520,0.383967,1863,98348
54,1.9,2,5007,27923,50796,0.348057,0,84825
54,1,0,3499,1139018,1108029,11.6021,4353,3419135
54,1,1,3499,1139018,1108029,10.8948,4353,3419135
54,1,2,3499,1139018,1108029,10.8256,4353,3419135
54,2,0,4965,205214,222028,1.98861,52066,617636
54,2,1,4965,158880,203165,1.09263,17796,479733
54,2,2,4965,94831,141109,0.683652,0,286687
54,3,0,5893,2903,4407,0.0333737,410,8832
54,3,1,5573,2199,3858,0.0274845,77,6683
54,3,2,5623,2240,4155,0.028428,0,6799
54,4,0,5977,2640,3181,0.0210027,374,7972
54,4,1,5723,2222,3522,0.0194405,60,6768
54,4,2,5723,2148,3489,0.0182199,0,6525
54,5,0,6107,2993,3481,0.0418557,480,9049
54,5,1,5723,2306,3350,0.0311596,48,7033
54,5,2,5723,2241,3319,0.0206945,0,6832
55,1.1,0,3483,1141475,1395073,10.041,80238,3379788
55,1.1,1,3483,1097591,1388766,9.20055,41356,3252697
55,1.1,2,3483,1035549,1362509,9.09835,0,3068930
55,1.2,0,3541,496993,615345,3.46281,89268,1472202
55,1.2,1,3541,445963,599994,3.28158,48651,1322610
55,1.2,2,3541,481493,708347,3.86148,0,1429513
55,1.3,0,3601,261587,298880,2.44848,73970,778065
55,1.3,1,3601,215923,283871,1.43739,38101,643004
55,1.3,2,3659,157887,261891,1.19897,0,469703
55,1.4,0,3681,104521,123905,0.997941,28806,312527
55,1.4,1,3749,39804,60924,0.423575,3820,119365
55,1.4,2,3805,161305,267734,1.29645,0,481275
55,1.5,0,3823,186411,184076,1.63207,76997,557800
55,1.5,1,3749,75221,95471,0.523668,13700,225815
55,1.5,2,3805,61061,98563,0.413796,0,183185
55,1.6,0,3903,206531,228695,1.21912,67410,618985
55,1.6,1,3903,159352,213072,1.07115,29427,479012
55,1.6,2,3885,115339,184941,0.918656,0,346410
55,1.7,0,4029,720284,742805,4.98164,252284,2171742
55,1.7,1,4029,511679,676979,3.45326,83789,1547114
55,1.7,2,4029,328813,522383,2.54667,0,993228
55,1.8,0,4517,1360320,1418241,7.01359,529246,4112664
55,1.8,1,4531,1062885,1520469,6.7875,175454,3221502
55,1.8,2,4229,703200,1152647,5.06327,0,2129253
55,1.9,0,4641,418992,428440,2.33073,170001,1259176
55,1.9,1,4641,242583,341694,1.73865,44144,730900
55,1.9,2,4733,744615,1266451,6.20564,0,2255616
55,1,0,3451,3644575,3596732,31.1873,19405,10798221
55,1,1,3451,3644575,3596732,31.4731,19405,10798221
55,1,2,3451,3644575,3596732,31.3007,19405,10798221
55,2,0,4581,509670,489533,3.39651,224412,1531862
55,2,1,4229,1226621,1420560,8.1196,320090,3725334
55,2,2,4759,547675,936528,4.39986,0,1657695
55,3,0,4971,1873032,1300540,9.09299,1094878,5650590
55,3,1,5253,703437,1014063,4.917,105310,2130650
55,3,2,4825,460398,741668,3.5174,0,1392553
55,4,0,5535,2935560,1365340,15.6991,2044545,8863900
55,4,1,5535,661772,817641,6.32828,127807,2004286
55,4,2,5423,880244,1376569,9.96047,0,2671298
55,5,0,5891,2423557,888618,9.7833,1724133,7313120
55,5,1,5747,1191317,1260945,9.10328,210927,3612821
55,5,2,5741,946802,1454079,8.19513,0,2871535
56,1.1,0,3476,352341,348289,3.63021,38113,1062805
56,1.1,1,3476,321871,338973,2.58035,16280,971633
56,1.1,2,3476,286598,318556,2.36787,0,864523
56,1.2,0,3524,157282,155653,1.27756,22178,477577
56,1.2,1,3524,138411,149210,1.17051,8990,420456
56,1.2,2,3524,118548,136854,1.03059,0,360016
56,1.3,0,3608,1258757,725803,9.47324,364264,3833052
56,1.3,1,3608,983098,682807,7.64693,135860,2998070
56,1.3,2,3608,690081,543214,5.97588,0,2103517
56,1.4,0,3994,1689634,2015777,12.5253,480959,5146160
56,1.4,1,3994,1382856,1944949,10.707,217599,4215297
56,1.4,2,3952,933804,1508361,8.25226,0,2843409
56,1.5,0,4242,1343299,1695528,7.90993,351717,4095111
56,1.5,1,4250,1102562,1636852,7.07655,150352,3367686
56,1.5,2,4322,778671,1381562,5.86596,0,2378712
56,1.6,0,4222,2428958,2740580,17.9024,758380,7408464
56,1.6,1,4300,1978513,2853363,16.2524,303506,6042179
56,1.6,2,4350,1359930,2372344,12.7702,0,4156739
56,1.7,0,4284,135287,118767,1.38535,41712,418500
56,1.7,1,4284,99702,107699,0.820184,14745,309820
56,1.7,2,4054,69959,27497,0.530084,0,216866
56,1.8,0,4604,145018,159214,0.704844,58308,448150
56,1.8,1,4284,142028,127941,0.925373,25197,441075
56,1.8,2,4460,82814,129655,0.58775,0,257261
56,1.9,0,4604,146289,152306,0.903311,60183,449562
56,1.9,1,4604,101999,135808,0.72022,24584,314969
56,1.9,2,4478,88947,131517,0.763302,0,276643
56,1,0,3472,729938,716666,7.49467,2783,2193525
56,1,1,3472,729938,716666,6.49801,2783,2193525
56,1,2,3472,729938,716666,6.5714,2783,2193525
56,2,0,4864,85116,118286,0.961322,21069,261899
56,2,1,4864,68924,111735,0.903851,8439,213088
56,2,2,4864,52052,96067,0.506116,0,161285
56,3,0,5540,109113,104087,0.971021,50283,329610
56,3,1,5540,59675,83818,0.638908,12485,181450
56,3,2,5540,33159,58086,0.314195,0,100343
56,4,0,5590,196287,150877,1.16177,107571,591961
56,4,1,5590,85357,111355,0.704088,19250,258988
56,4,2,5590,41188,69598,0.4159,0,125444
56,5,0,6150,445534,187018,2.73582,261821,1342243
56,5,1,6150,175454,130381,1.70804,33356,531056
56,5,2,5880,108874,39201,1.23475,0,329371
57,1.1,0,3864,140730,164866,1.65068,17249,420885
57,1.1,1,3864,130243,162410,1.04169,8739,389726
57,1.1,2,3864,110405,148218,0.837716,0,329857
57,1.2,0,3864,15366,14768,0.176385,1303,45628
57,1.2,1,3864,14628,14677,0.168016,653,43450
57,1.2,2,3864,12383,12768,0.135598,0,36771
57,1.3,0,4006,12178,13030,0.145934,833,36464
57,1.3,1,4006,11587,12982,0.117552,280,34697
57,1.3,2,4006,11030,12663,0.109472,0,33008
57,1.4,0,3892,13100,4107,0.175798,1032,38923
57,1.4,1,3892,12505,4089,0.174722,478,37206
57,1.4,2,3892,11720,4029,0.164356,0,34862
57,1.5,0,4622,77351,97577,0.661563,17699,231694
57,1.5,1,4622,69002,95566,0.624544,10622,206994
57,1.5,2,4622,48810,80143,0.487527,0,146158
57,1.6,0,4622,8852644,3942946,37.3601,5446989,27374106
57,1.6,1,4622,5313529,3622974,29.8115,2169402,16484608
57,1.6,2,4622,2128805,2368755,15.4851,0,6626081
57,1.7,0,4958,35973271,19086870,218.688,21757359,110597222
57,1.7,1,4958,17984417,15989419,151.278,6007569,55400140
57,1.7,2,5070,8486157,12598930,85.9889,0,26195933
57,1.8,0,5410,19431068,12041106,83.7004,11996541,59912884
57,1.8,1,5410,10958785,10850919,63.333,4283064,33904496
57,1.8,2,5410,3837032,6383957,29.4821,0,11887908
57,1.9,0,5098,28096158,13406559,131.5,18865272,86562286
57,1.9,1,5572,14593260,13391835,93.2214,6363885,45121819
57,1.9,2,5410,4981058,8152848,42.1222,0,15363531
57,1,0,3856,1287800,1260830,17.3085,7057,3857174
57,1,1,3856,1287800,1260830,16.7297,7057,3857174
57,1,2,3856,1287800,1260830,16.7971,7057,3857174
57,2,0,5500,18606917,12862133,104.955,10616966,57236541
57,2,1,5500,8298635,10220524,68.614,1996213,25591238
57,2,2,5500,4678997,7645795,43.1955,0,14441115
57,3,0,6996,362745,270742,2.50425,199231,1092189
57,3,1,6586,1842224,2166450,13.0869,502701,5580873
57,3,2,6780,1014623,1678934,8.6593,0,3072283
57,4,0,7254,367196,286631,2.82564,155451,1105655
57,4,1,7352,171710,214540,1.87247,11778,520420
57,4,2,7352,143998,189618,1.6492,0,436326
57,5,0,8434,1015592,675930,6.04147,609663,3066044
57,5,1,8418,271936,428495,2.84397,25910,824826
57,5,2,8292,294611,406642,3.25919,0,892790
58,1.1,0,4407,12937873,16163985,122.026,999581,39051414
58,1.1,1,4407,12258688,16071065,123.303,392112,37018641
58,1.1,2,4413,14164639,18709306,136.007,0,42767804
58,1.2,0,4407,3782716,4690031,34.6095,722932,11483571
58,1.2,1,4407,3275908,4585117,35.3525,289133,9947824
58,1.2,2,4487,3348743,5402249,39.792,0,10163598
58,1.3,0,4457,1700249,1670916,10.7545,668776,5182982
58,1.3,1,4457,1253269,1568909,8.60381,288394,3824625
58,1.3,2,4545,836420,1425897,6.85933,0,2546290
58,1.4,0,4687,1455764,1267280,9.07367,702526,4443626
58,1.4,1,4687,613824,828968,4.48923,126841,1876836
58,1.4,2,4687,348672,601728,3.02229,0,1063142
58,1.5,0,4759,541930,517210,3.38681,228256,1658613
58,1.5,1,4687,1278785,1417640,9.36678,372014,3914429
58,1.5,2,4719,518005,846092,4.58611,0,1581387
58,1.6,0,4759,916167,724537,6.0433,403410,2806923
58,1.6,1,4965,1039542,1332637,7.46827,228365,3189093
58,1.6,2,5015,546788,929250,4.55558,0,1678453
58,1.7,0,4831,3862263,1864407,21.6184,2071356,11849404
58,1.7,1,4831,2142714,1563299,15.2189,617513,6583862
58,1.7,2,4831,1038715,1001357,8.96901,0,3198519
58,1.8,0,5193,12102514,7224971,63.6551,7059710,37040757
58,1.8,1,5195,5947429,5841687,42.5351,1856032,18243217
58,1.8,2,5195,2677036,3833506,23.5589,0,8241152
58,1.9,0,5637,23536009,14121274,115.552,14855655,71987105
58,1.9,1,5441,11238487,11208679,78.5149,3921037,34461348
58,1.9,2,5441,4308084,6648431,36.4755,0,13259807
58,1,0,4407,54627305,53732826,629.063,294450,164438614
58,1,1,4407,54627305,53732826,651.602,294450,164438614
58,1,2,4407,54627305,53732826,648.802,294450,164438614
58,2,0,5627,2483241,2101884,15.6008,1210459,7565084
58,2,1,5671,1442582,1745665,10.2603,402427,4401481
58,2,2,5815,1738160,2923280,15.7978,0,5310354
58,3,0,5909,250186,298097,2.4552,75296,761012
58,3,1,5909,159803,252099,1.21649,10967,488306
58,3,2,5909,129088,217419,0.996402,0,394676
58,4,0,6203,254701,279213,1.96696,96998,773274
58,4,1,6203,132434,218358,1.35314,8922,404035
58,4,2,6203,106445,187489,1.14407,0,325137
58,5,0,6837,394948,390802,3.10706,169270,1197916
58,5,1,6873,238313,386119,1.9394,17031,725536
58,5,2,6837,254270,427175,2.19072,0,775430
59,1.1,0,5221,206545,269926,2.43074,18473,602384
59,1.1,1,5221,193131,264911,1.46856,8867,563291
59,1.1,2,5221,173298,250479,1.35113,0,504622
59,1.2,0,5531,519888,670979,4.53197,79343,1522257
59,1.2,1,5531,464260,655632,4.08107,34776,1359531
59,1.2,2,5531,378521,585957,3.46953,0,1106396
59,1.3,0,5683,110033,126241,1.17597,22022,327287
59,1.3,1,5683,94219,122350,1.07328,9149,280315
59,1.3,2,5683,74793,109086,0.556175,0,222003
59,1.4,0,5683,162004,126615,1.69165,45208,482902
59,1.4,1,5683,142785,124222,0.987381,27830,426026
59,1.4,2,5683,99433,107275,0.745052,0,295686
59,1.5,0,6013,6317,6523,0.0684378,1542,19080
59,1.5,1,6013,5498,6443,0.0641579,772,16615
59,1.5,2,6013,4591,6175,0.0595357,0,13831
59,1.6,0,6025,6725,6762,0.0551393,1390,20300
59,1.6,1,6025,5912,6630,0.0519706,702,17840
59,1.6,2,6025,4693,6224,0.0442063,0,14170
59,1.7,0,6025,12292,7984,0.147292,3349,37262
59,1.7,1,6025,9650,7748,0.124984,1070,29266
59,1.7,2,6025,7459,7151,0.104398,0,22641
59,1.8,0,5917,34655,3688,0.282917,13746,105269
59,1.8,1,5917,23090,3462,0.248087,3727,70393
59,1.8,2,5917,17291,3158,0.211429,0,52618
59,1.9,0,5917,442572,4134,2.90412,236131,1333028
59,1.9,1,5917,293027,3804,1.60277,102759,885487
59,1.9,2,5917,133017,3016,0.947538,0,401594
59,1,0,5187,30090765,29506565,246.386,84971,87456226
59,1,1,5187,30090765,29506565,229.793,84971,87456226
59,1,2,5187,30090765,29506565,218.217,84971,87456226
59,2,0,6633,336042,266281,2.88259,122205,1028108
59,2,1,6633,193517,211473,1.49027,20415,592937
59,2,2,6633,154089,188420,1.25837,0,473006
59,3,0,7647,642911,660496,4.66459,267685,1957602
59,3,1,7613,534886,814666,4.23057,69667,1632048
59,3,2,7613,364372,641212,3.01418,0,1116078
59,4,0,8715,494957,285248,2.54649,319174,1493750
59,4,1,8513,866485,801175,6.93809,322268,2635645
59,4,2,8515,550591,662388,6.04266,0,1674004
59,5,0,8703,400415,200056,2.74961,204185,1208426
59,5,1,8753,163523,130434,1.22446,10125,496420
59,5,2,8861,586154,847274,4.97765,0,1786776
60,1.1,0,2916,11837,11990,0.152023,300,34460
60,1.1,1,2916,11697,11977,0.145845,176,34063
60,1.1,2,2916,11388,11842,0.141742,0,33165
60,1.2,0,3110,17106,21752,0.153385,1242,50189
60,1.2,1,3110,16824,21737,0.147146,972,49381
60,1.2,2,3110,14314,19799,0.126038,0,41994
60,1.3,0,3110,5687,5891,0.0698891,423,16842
60,1.3,1,3110,5341,5802,0.0653387,144,15828
60,1.3,2,3110,5068,5621,0.0621531,0,15040
60,1.4,0,3304,1680,2415,0.0215223,67,5023
60,1.4,1,3304,1657,2414,0.0204627,44,4954
60,1.4,2,3304,1595,2390,0.0196715,0,4771
60,1.5,0,3304,1690,2396,0.0147208,100,5014
60,1.5,1,3304,1581,2344,0.0141617,27,4695
60,1.5,2,3304,1542,2329,0.0139396,0,4581
60,1.6,0,3304,3045,3124,0.0228551,305,9066
60,1.6,1,3304,2676,2968,0.0203845,63,7974
60,1.6,2,3304,2300,2906,0.0185146,0,6836
60,1.7,0,3654,8887,12023,0.115227,1238,26483
60,1.7,1,3664,7103,10909,0.0985934,214,21160
60,1.7,2,3664,6756,10690,0.0947851,0,20123
60,1.8,0,3714,27515,32854,0.323889,4474,81884
60,1.8,1,3714,19805,27395,0.256386,896,59120
60,1.8,2,3714,18088,26180,0.237803,0,53987
60,1.9,0,3666,102877,62231,1.15348,24526,306458
60,1.9,1,3666,64298,48085,0.675719,4020,192277
60,1.9,2,3666,57813,44223,0.443625,0,172831
60,1,0,2908,23899,23424,0.173559,69,69693
60,1,1,2908,23899,23424,0.154744,69,69693
60,1,2,2908,23899,23424,0.153599,69,69693
60,2,0,3666,297146,104957,2.58635,100659,887406
60,2,1,3666,182042,82443,1.35797,20378,545439
60,2,2,3666,137180,67981,1.07889,0,410951
60,3,0,3792,15173,11132,0.14419,4975,45310
60,3,1,3794,9431,9209,0.107982,515,28312
60,3,2,3976,8759,13525,0.103367,0,26283
60,4,0,3976,96592,29785,0.489753,48544,288491
60,4,1,3976,33405,18537,0.268359,1232,100567
60,4,2,3976,31282,17584,0.253432,0,94114
60,5,0,4334,980540,160357,3.15704,606933,2950285
60,5,1,4048,276103,36920,1.51869,31035,834671
60,5,2,4432,102310,94968,0.574243,0,308657
61,1.1,0,4616,1892202,1929440,13.9512,334482,5539828
61,1.1,1,4616,1654497,1864216,12.3982,149782,4844136
61,1.1,2,4616,1414901,1760020,11.3752,0,4140737
61,1.2,0,4888,2399993,2479117,16.1175,709495,7081989
61,1.2,1,4888,2081473,2431349,14.7524,424770,6146686
61,1.2,2,4888,1278659,1904252,10.8113,0,3763820
61,1.3,0,5022,173557,207498,1.77417,37646,513393
61,1.3,1,5022,152716,203490,1.06515,19664,452224
61,1.3,2,4940,163395,215004,1.19747,0,484446
61,1.4,0,5022,327608,274933,2.48287,115856,970270
61,1.4,1,5022,272885,266882,1.66145,68495,809546
61,1.4,2,4940,152152,169275,1.10916,0,449893
61,1.5,0,5426,388796,367581,2.39421,157558,1159306
61,1.5,1,5426,280508,344719,2.05095,63431,837977
61,1.5,2,5426,169452,271203,1.50294,0,504845
61,1.6,0,5266,581590,341422,3.82762,248281,1742314
61,1.6,1,5266,436281,321908,3.24272,121553,1309007
61,1.6,2,5266,222042,230421,2.01886,0,662760
61,1.7,0,5582,532815,456970,3.56489,239609,1599161
61,1.7,1,5608,384857,440369,2.36116,108323,1156819
61,1.7,2,5608,158893,253980,1.25406,0,474677
61,1.8,0,6234,885230,938745,5.60439,333311,2645142
61,1.8,1,6234,597695,841891,3.90468,102222,1786914
61,1.8,2,6332,396469,693121,3.04371,0,1179288
61,1.9,0,6110,360533,334787,2.92732,124527,1078574
61,1.9,1,6110,237344,291716,1.67202,31049,711051
61,1.9,2,6058,61870,99608,0.415063,0,182515
61,1,0,4608,12963407,12771397,118.312,68712,38151825
61,1,1,4608,12963407,12771397,119.649,68712,38151825
61,1,2,4608,12963407,12771397,119.598,68712,38151825
61,2,0,6214,562758,462772,3.74038,200606,1687483
61,2,1,6214,366350,400628,2.45399,47315,1101580
61,2,2,6214,269224,332116,1.93514,0,808036
61,3,0,7296,63454,70993,0.609808,21550,186802
61,3,1,7206,42842,65967,0.521346,3943,126387
61,3,2,7118,36530,60001,0.421516,0,107847
61,4,0,8348,1519635,761870,6.33426,1071536,4628866
61,4,1,8350,522145,556033,3.37627,188382,1597920
61,4,2,8816,298467,521103,2.57122,0,911097
61,5,0,6230,29960,28571,0.197451,11203,87763
61,5,1,6324,14312,21503,0.130063,273,42260
61,5,2,6324,13661,20854,0.123805,0,40243
62,1.1,0,3877,14775874,15547072,124.487,2182096,45709771
62,1.1,1,3877,13417912,15307672,122.022,1020455,41516307
62,1.1,2,3877,11708526,14474872,107.767,0,36166956
62,1.2,0,3965,2518107,2579064,19.7394,585554,7848648
62,1.2,1,3965,2139065,2513289,18.5507,258161,6672182
62,1.2,2,4011,2495851,3811306,23.6019,0,7785138
62,1.3,0,4173,813362,1028365,7.09322,160074,2517701
62,1.3,1,4173,712287,988953,5.76808,83683,2206115
62,1.3,2,4229,517161,869893,4.48819,0,1601716
62,1.4,0,4413,1000298,1333661,8.41426,244220,3069616
62,1.4,1,4413,790903,1230195,7.20725,95050,2429368
62,1.4,2,4413,572208,1018356,5.73813,0,1759630
62,1.5,0,4515,1419027,1819810,10.222,381089,4347336
62,1.5,1,4515,1062592,1628149,8.7346,135996,3259215
62,1.5,2,4515,758037,1340873,6.77893,0,2328161
62,1.6,0,4591,28507,31717,0.169578,5898,87342
62,1.6,1,4591,20957,28221,0.137764,1491,64390
62,1.6,2,4591,17099,23988,0.116377,0,52691
62,1.7,0,4887,28630,42998,0.209253,4358,87062
62,1.7,1,4887,25648,42110,0.197991,1864,78218
62,1.7,2,4887,19150,33578,0.153948,0,58524
62,1.8,0,4887,30306,42634,0.357323,5732,92192
62,1.8,1,4887,26469,41648,0.341613,2462,80806
62,1.8,2,4955,19406,34464,0.26699,0,59325
62,1.9,0,4887,18953,24852,0.216038,4030,57668
62,1.9,1,4887,16101,24083,0.20212,1599,49194
62,1.9,2,4955,13854,23992,0.189524,0,42330
62,1,0,3835,31622799,30953948,366.964,192417,97177267
62,1,1,3835,31622799,30953948,384.598,192417,97177267
62,1,2,3835,31622799,30953948,374.557,192417,97177267
62,2,0,5091,15488,23031,0.0879118,3085,46962
62,2,1,5091,13014,22063,0.0773748,1135,39662
62,2,2,5091,10741,19895,0.0666939,0,32723
62,3,0,5191,122778,59706,0.882192,42958,368335
62,3,1,5191,47502,42718,0.432466,3690,143393
62,3,2,5191,31720,32338,0.292298,0,95818
62,4,0,6409,353660,218954,1.8547,194413,1068816
62,4,1,6335,155187,134203,1.15266,27808,471259
62,4,2,6501,79620,105071,0.678289,0,241629
62,5,0,6725,484848,306095,3.07663,281132,1465716
62,5,1,6725,129289,171157,1.32999,11158,393580
62,5,2,6717,227791,220301,2.53769,0,692213
63,1.1,0,3817,815250,1018746,7.37131,20015,2411540
