,GAP,Instance,Stack,Weight,Version,Path Length,Expanded,Necessary,Elapsed,Reopens,Generated
1493,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,1.9,2,17,321,587,0.0167526,0,4160
1647,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,3,0,20,129,447,0.0147097,0,1664
1648,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,3,1,20,129,447,0.0130283,0,1664
1649,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,3,2,20,129,447,0.0118122,0,1664
1656,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,2,0,17,303,495,0.0210862,5,3926
1657,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,2,1,17,299,493,0.0206317,2,3874
1658,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,2,2,17,214,465,0.0149175,0,2769
1857,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,4,0,21,61,294,0.00588019,0,780
1858,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,4,1,21,61,294,0.00532338,0,780
1859,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,4,2,21,61,294,0.0051943,0,780
2001,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,5,0,21,59,281,0.00313289,0,754
2002,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,5,1,21,59,281,0.0030934,0,754
2003,0,27,0 12 9 7 6 2 5 13 11 4 10 8 3 1 ,5,2,21,59,281,0.00298142,0,754
42,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.1,0,12,2715,2496,0.12731,36,35282
43,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.1,1,12,2715,2496,0.126301,36,35282
44,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.1,2,12,2708,2494,0.120214,38,35191
219,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.2,0,12,2946,1988,0.162474,126,38285
220,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.2,1,12,2946,1988,0.135265,126,38285
221,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.2,2,13,6185,8317,0.282206,19,80392
387,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.3,0,13,870,1813,0.0717793,2,11297
388,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.3,1,13,870,1813,0.062178,2,11297
389,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.3,2,13,859,1792,0.0603367,0,11154
414,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1,0,12,2717,2496,0.196564,36,35308
415,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1,1,12,2717,2496,0.193195,36,35308
416,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1,2,12,2717,2496,0.188533,36,35308
594,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.4,0,13,260,413,0.0247607,0,3367
595,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.4,1,13,260,413,0.0209304,0,3367
596,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.4,2,13,260,413,0.0186716,0,3367
678,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.5,0,13,171,268,0.0144484,3,2210
679,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.5,1,13,171,268,0.0140632,3,2210
680,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.5,2,13,167,264,0.0140148,0,2158
1035,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.7,0,13,168,267,0.0140779,3,2171
1036,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.7,1,13,168,267,0.012096,3,2171
1037,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.7,2,13,164,263,0.0113293,0,2119
1170,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.8,0,13,168,267,0.0160265,3,2171
1171,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.8,1,13,168,267,0.0140631,3,2171
1172,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.8,2,13,164,263,0.0127964,0,2119
1365,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.6,0,13,171,268,0.0154015,3,2210
1366,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.6,1,13,171,268,0.0136663,3,2210
1367,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.6,2,13,167,264,0.012403,0,2158
1488,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.9,0,13,168,267,0.0159348,3,2171
1489,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.9,1,13,168,267,0.013736,3,2171
1490,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,1.9,2,13,164,263,0.0124941,0,2119
1659,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,3,0,21,93,681,0.0111118,0,1196
1660,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,3,1,21,93,681,0.0099504,0,1196
1661,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,3,2,21,93,681,0.00932897,0,1196
1710,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,2,0,13,480,296,0.0399273,9,6227
1711,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,2,1,13,463,295,0.0325123,5,6006
1712,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,2,2,13,442,286,0.030732,0,5733
1869,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,4,0,21,118,767,0.0136053,0,1521
1870,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,4,1,21,118,767,0.0120498,0,1521
1871,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,4,2,21,118,767,0.0110853,0,1521
2013,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,5,0,30,417,1280,0.0239526,0,5408
2014,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,5,1,30,417,1280,0.0229352,0,5408
2015,0,28,9 2 7 0 10 12 8 6 5 11 3 4 13 1 ,5,2,30,417,1280,0.0231846,0,5408
63,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.1,0,13,28048,7465,1.38837,801,364611
64,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.1,1,13,28048,7465,1.43487,801,364611
65,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.1,2,14,49228,47777,2.42413,1191,639951
213,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.2,0,14,13089,15858,0.93836,270,170144
214,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.2,1,14,13089,15858,0.823921,270,170144
215,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.2,2,15,106103,148552,4.51638,538,1379326
411,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1,0,13,33750,8480,2.26823,980,438737
412,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1,1,13,33750,8480,1.38101,980,438737
413,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1,2,13,33750,8480,1.33569,980,438737
432,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.3,0,15,2997,6541,0.226937,5,38948
433,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.3,1,15,2997,6541,0.212966,5,38948
434,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.3,2,15,2979,6521,0.211352,0,38714
579,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.4,0,15,3273,4744,0.18605,64,42536
580,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.4,1,15,3273,4744,0.137439,64,42536
581,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.4,2,16,9221,22901,0.426405,1,119860
705,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.5,0,16,1319,4130,0.105478,0,17134
706,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.5,1,16,1319,4130,0.0964779,0,17134
707,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.5,2,16,1319,4130,0.0953885,0,17134
1119,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.7,0,16,249,669,0.0214937,0,3224
1120,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.7,1,16,249,669,0.0212236,0,3224
1121,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.7,2,16,249,669,0.0174802,0,3224
1230,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.8,0,16,240,605,0.0117653,0,3107
1231,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.8,1,16,240,605,0.0115754,0,3107
1232,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.8,2,16,240,605,0.0114891,0,3107
1383,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.6,0,16,480,1527,0.0433551,0,6227
1384,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.6,1,16,480,1527,0.0333703,0,6227
1385,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.6,2,16,480,1527,0.026162,0,6227
1392,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.9,0,16,240,605,0.020584,0,3107
1393,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.9,1,16,240,605,0.0177912,0,3107
1394,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,1.9,2,16,240,605,0.0161289,0,3107
1626,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,3,0,20,683,1231,0.0587709,105,8866
1627,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,3,1,20,562,1183,0.0404099,8,7293
1628,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,3,2,21,454,1435,0.0307429,0,5889
1716,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,2,0,19,1090,2593,0.0796777,99,14157
1717,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,2,1,19,1179,2620,0.0816995,4,15314
1718,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,2,2,19,1162,2569,0.0792945,0,15093
1788,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,4,0,22,242,711,0.0239109,29,3133
1789,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,4,1,22,208,689,0.0189861,7,2691
1790,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,4,2,23,471,1105,0.0366763,0,6110
2016,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,5,0,24,114,520,0.00613412,0,1469
2017,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,5,1,24,114,520,0.00597948,0,1469
2018,0,29,4 10 5 8 1 3 2 7 11 13 6 12 0 9 ,5,2,24,114,520,0.00591915,0,1469
57,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.1,0,12,4626,2234,0.232537,38,60125
58,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.1,1,12,4626,2234,0.191166,38,60125
59,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.1,2,12,5450,2290,0.224556,24,70837
231,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.2,0,12,3466,1283,0.259259,35,45045
232,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.2,1,12,3466,1283,0.243684,35,45045
233,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.2,2,13,6148,7615,0.432179,17,79911
327,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1,0,12,5026,2250,0.3608,39,65325
328,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1,1,12,5026,2250,0.352694,39,65325
329,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1,2,12,5026,2250,0.345665,39,65325
450,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.3,0,12,2445,1037,0.195039,55,31772
451,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.3,1,12,2445,1037,0.187229,55,31772
452,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.3,2,13,4267,4279,0.333281,4,55458
582,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.4,0,12,1898,615,0.134877,31,24661
583,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.4,1,12,1898,615,0.133263,31,24661
584,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.4,2,13,2587,2243,0.180889,1,33618
732,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.5,0,13,2025,1311,0.1493,30,26312
733,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.5,1,13,2025,1311,0.142471,30,26312
734,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.5,2,13,1876,1281,0.132866,0,24375
1128,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.7,0,13,1768,966,0.131554,54,22971
1129,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.7,1,13,1768,966,0.118608,54,22971
1130,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.7,2,13,1566,901,0.106536,0,20345
1233,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.8,0,14,1264,1295,0.0549745,5,16419
1234,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.8,1,14,1264,1295,0.0580948,5,16419
1235,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.8,2,14,1236,1288,0.0548258,0,16055
1368,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.6,0,13,2052,1164,0.092153,41,26663
1369,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.6,1,13,2052,1164,0.0869795,41,26663
1370,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.6,2,13,1396,1093,0.0562158,0,18135
1422,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.9,0,14,1261,1265,0.0644382,5,16380
1423,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.9,1,14,1261,1265,0.0605093,5,16380
1424,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,1.9,2,14,1233,1258,0.0575372,0,16016
1662,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,3,0,18,293,709,0.0132098,0,3796
1663,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,3,1,18,293,709,0.0126132,0,3796
1664,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,3,2,18,293,709,0.012276,0,3796
1701,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,2,0,15,804,1667,0.0640337,18,10439
1702,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,2,1,15,788,1651,0.0573735,3,10231
1703,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,2,2,15,783,1635,0.0551781,0,10166
1830,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,4,0,19,62,307,0.0070482,0,793
1831,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,4,1,19,62,307,0.00640848,0,793
1832,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,4,2,19,62,307,0.00604872,0,793
2028,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,5,0,19,64,307,0.00566696,0,819
2029,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,5,1,19,64,307,0.00527079,0,819
2030,0,30,10 6 13 5 4 7 0 9 3 11 12 2 8 1 ,5,2,19,64,307,0.00475071,0,819
69,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.1,0,12,31036,29200,1.37737,1404,403455
70,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.1,1,12,31036,29200,1.44039,1404,403455
71,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.1,2,12,30900,29137,1.26525,1300,401687
243,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.2,0,12,5756,7164,0.452749,124,74815
244,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.2,1,12,5756,7164,0.447707,124,74815
245,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.2,2,13,74923,92427,3.51746,788,973986
360,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1,0,12,31066,29219,2.13168,1403,403845
361,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1,1,12,31066,29219,1.2561,1403,403845
362,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1,2,12,31066,29219,1.19957,1403,403845
447,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.3,0,12,2736,3799,0.162432,99,35555
448,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.3,1,12,2736,3799,0.14139,99,35555
449,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.3,2,13,23883,35570,1.34252,39,310466
591,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.4,0,12,5025,4047,0.352206,281,65312
592,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.4,1,12,5025,4047,0.31254,281,65312
593,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.4,2,13,5907,10771,0.327407,8,76778
720,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.5,0,13,1308,2671,0.0963365,13,16991
721,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.5,1,13,1308,2671,0.0918076,13,16991
722,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.5,2,13,1080,2358,0.074795,0,14027
951,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.6,0,13,1534,2732,0.0839135,16,19929
952,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.6,1,13,1534,2732,0.0796968,16,19929
953,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.6,2,13,1413,2763,0.0772471,0,18356
1110,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.7,0,14,1607,3397,0.117889,61,20878
1111,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.7,1,14,1607,3397,0.111631,61,20878
1112,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.7,2,14,1581,3561,0.109892,0,20540
1200,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.8,0,14,2155,3712,0.118464,96,28002
1201,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.8,1,14,2155,3712,0.0818528,96,28002
1202,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.8,2,14,1647,3409,0.0612041,0,21398
1404,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.9,0,14,1612,3317,0.0813548,61,20943
1405,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.9,1,14,1612,3317,0.0765346,61,20943
1406,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,1.9,2,14,1563,3200,0.0728023,0,20306
1713,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,2,0,15,476,985,0.042115,9,6175
1714,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,2,1,15,422,974,0.0299863,3,5473
1715,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,2,2,15,1691,4826,0.0791331,0,21970
1743,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,3,0,15,634,367,0.0306036,11,8229
1744,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,3,1,15,622,366,0.0301785,6,8073
1745,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,3,2,15,619,365,0.0288921,0,8034
1845,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,4,0,22,289,938,0.0304518,2,3744
1846,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,4,1,22,277,927,0.0238054,0,3588
1847,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,4,2,22,277,927,0.0205458,0,3588
1971,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,5,0,22,342,746,0.0153052,0,4433
1972,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,5,1,22,342,746,0.0144409,0,4433
1973,0,31,5 12 7 8 3 9 13 10 2 1 0 11 4 6 ,5,2,22,342,746,0.0141572,0,4433
60,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.1,0,13,19058,18457,0.913899,295,247741
61,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.1,1,13,19058,18457,0.876004,295,247741
62,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.1,2,13,18666,18424,0.88651,256,242645
246,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.2,0,13,8652,8494,0.480273,115,112463
247,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.2,1,13,8652,8494,0.464222,115,112463
248,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.2,2,14,43890,60798,2.17276,138,570557
444,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1,0,13,38082,36575,2.31168,1135,495053
445,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1,1,13,38082,36575,1.45539,1135,495053
446,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1,2,13,38082,36575,1.44441,1135,495053
630,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.4,0,14,4027,7650,0.302302,146,52338
631,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.4,1,14,4027,7650,0.277385,146,52338
632,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.4,2,14,3143,6908,0.182479,2,40846
735,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.5,0,14,779,2001,0.0613307,4,10114
736,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.5,1,14,779,2001,0.0548778,4,10114
737,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.5,2,14,757,1994,0.052388,0,9828
891,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.3,0,13,8772,7122,0.635365,161,114023
892,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.3,1,13,8772,7122,0.651611,161,114023
893,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.3,2,14,13607,22265,0.845425,0,176878
963,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.6,0,14,420,1012,0.0224609,0,5447
964,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.6,1,14,420,1012,0.0209431,0,5447
965,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.6,2,14,420,1012,0.0209698,0,5447
1152,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.7,0,14,380,664,0.032792,1,4927
1153,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.7,1,14,380,664,0.0310527,1,4927
1154,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.7,2,14,357,655,0.0250897,0,4628
1209,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.8,0,14,201,407,0.0201598,0,2600
1210,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.8,1,14,201,407,0.0173354,0,2600
1211,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.8,2,14,201,407,0.0155445,0,2600
1413,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.9,0,14,201,407,0.0186575,0,2600
1414,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.9,1,14,201,407,0.0163581,0,2600
1415,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,1.9,2,14,201,407,0.0146258,0,2600
1695,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,2,0,14,336,297,0.0138135,0,4355
1696,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,2,1,14,336,297,0.0141899,0,4355
1697,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,2,2,14,336,297,0.0137517,0,4355
1722,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,3,0,17,173,573,0.0084373,5,2236
1723,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,3,1,17,392,1114,0.019205,1,5083
1724,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,3,2,14,285,232,0.0136648,0,3692
1815,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,4,0,19,71,427,0.00736506,0,910
1816,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,4,1,19,71,427,0.00668073,0,910
1817,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,4,2,19,71,427,0.00647791,0,910
2031,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,5,0,19,59,310,0.00537244,0,754
2032,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,5,1,19,59,310,0.0049595,0,754
2033,0,32,13 3 8 5 4 1 9 11 2 7 6 12 0 10 ,5,2,19,59,310,0.0047297,0,754
111,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.1,0,13,15816,4673,0.769512,209,205595
112,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.1,1,13,15816,4673,0.730502,209,205595
113,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.1,2,13,15667,4594,0.734944,113,203658
237,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.2,0,14,9768,12202,0.712956,159,126971
238,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.2,1,14,9768,12202,0.746331,159,126971
239,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.2,2,13,20502,4645,1.09174,43,266513
561,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1,0,13,15776,4645,1.16266,211,205075
562,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1,1,13,15776,4645,1.08639,211,205075
563,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1,2,13,15776,4645,0.64397,211,205075
633,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.4,0,15,6033,9406,0.452775,100,78416
634,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.4,1,15,6033,9406,0.425931,100,78416
